"Year"	"Month"	"Day"	"TempMin"	"Matin.Piche"	"TempMax"	"Soir.Piche"	"Rainfall"	"Comments"	"Lacking"	"dates"	"julian"	"tminauto"	"tmaxauto"	"rainauto"	"tmine"	"tmaxe"	"raine"
2010	7	14	NA	NA	31.5	14.5	1.1	"pluie et temperatures accumulées"	"no"	2010-07-14	14Jul2010	NA	NA	NA	NA	31.5	1.1
2010	7	15	NA	14.6	30.5	15.1	7.2	""	"no"	2010-07-15	15Jul2010	NA	NA	NA	NA	30.5	7.2
2010	7	16	NA	15.1	30.4	15.7	26.9	""	"no"	2010-07-16	16Jul2010	NA	NA	NA	NA	30.4	26.9
2010	7	17	NA	0	32	1.2	0.2	""	"no"	2010-07-17	17Jul2010	NA	NA	NA	NA	32	0.2
2010	7	18	NA	1.2	32.1	2	3.2	""	"no"	2010-07-18	18Jul2010	NA	NA	NA	NA	32.1	3.2
2010	7	19	NA	2	33.2	3	34.6	""	"no"	2010-07-19	19Jul2010	NA	NA	NA	NA	33.2	34.6
2010	7	20	NA	3	33.6	3.6	7.9	""	"no"	2010-07-20	20Jul2010	NA	NA	NA	NA	33.6	7.9
2010	7	21	NA	3.6	32.5	4.7	0.4	""	"no"	2010-07-21	21Jul2010	NA	NA	NA	NA	32.5	0.4
2010	7	22	NA	4.7	NA	NA	0.1	""	"no"	2010-07-22	22Jul2010	NA	NA	NA	NA	NA	0.1
2010	7	23	NA	NA	30.5	5.4	35.1	"pluie et temperatures accumulées"	"no"	2010-07-23	23Jul2010	NA	NA	NA	NA	30.5	35.1
2010	7	24	NA	5.4	30.5	5.8	10.7	""	"no"	2010-07-24	24Jul2010	NA	NA	NA	NA	30.5	10.7
2010	7	25	NA	5.8	31.7	6.4	5.4	""	"no"	2010-07-25	25Jul2010	NA	NA	NA	NA	31.7	5.4
2010	7	26	NA	6.4	31.7	7.1	9.9	""	"no"	2010-07-26	26Jul2010	NA	NA	NA	NA	31.7	9.9
2010	7	27	NA	7.1	32	7.6	1.7	""	"no"	2010-07-27	27Jul2010	NA	NA	NA	NA	32	1.7
2010	7	28	NA	7.6	32.8	8.4	1.3	""	"no"	2010-07-28	28Jul2010	NA	NA	NA	NA	32.8	1.3
2010	7	29	NA	8.4	33.6	9.6	0.1	""	"no"	2010-07-29	29Jul2010	NA	NA	NA	NA	33.6	0.1
2010	7	30	NA	9.6	32.8	10.5	35.8	""	"no"	2010-07-30	30Jul2010	NA	NA	NA	NA	32.8	35.8
2010	7	31	NA	10.5	33.2	11.7	10.8	""	"no"	2010-07-31	31Jul2010	NA	NA	NA	NA	33.2	10.8
2010	8	1	NA	11.7	33.7	13.1	14.4	""	"no"	2010-08-01	1Aug2010	NA	NA	NA	NA	33.7	14.4
2010	8	2	NA	13.1	34	14.8	0.1	""	"no"	2010-08-02	2Aug2010	NA	NA	NA	NA	34	0.1
2010	8	3	NA	14.8	33.7	16	0	""	"no"	2010-08-03	3Aug2010	NA	NA	NA	NA	33.7	0
2010	8	4	NA	0.1	33.6	1.1	2.1	""	"no"	2010-08-04	4Aug2010	NA	NA	NA	NA	33.6	2.1
2010	8	5	NA	1.1	32.7	2.5	0.1	""	"no"	2010-08-05	5Aug2010	NA	NA	NA	NA	32.7	0.1
2010	8	6	NA	2.5	30.1	2.9	11.2	""	"no"	2010-08-06	6Aug2010	NA	NA	NA	NA	30.1	11.2
2010	8	7	NA	2.9	30.6	3.4	5.7	""	"no"	2010-08-07	7Aug2010	NA	NA	NA	NA	30.6	5.7
2010	8	8	NA	3.5	32.1	4.5	1.3	""	"no"	2010-08-08	8Aug2010	NA	NA	NA	NA	32.1	1.3
2010	8	9	NA	4.6	33.7	5.6	6.8	""	"no"	2010-08-09	9Aug2010	NA	NA	NA	NA	33.7	6.8
2010	8	10	NA	5.6	31	6.3	10.1	""	"no"	2010-08-10	10Aug2010	NA	NA	NA	NA	31	10.1
2010	8	11	NA	6.3	32.8	7.5	0.1	""	"no"	2010-08-11	11Aug2010	NA	NA	NA	NA	32.8	0.1
2010	8	12	NA	7.5	30.8	8.3	12.1	""	"no"	2010-08-12	12Aug2010	NA	NA	NA	NA	30.8	12.1
2010	8	13	NA	8.3	30.6	8.9	3.2	""	"no"	2010-08-13	13Aug2010	NA	NA	NA	NA	30.6	3.2
2010	8	14	NA	8.9	31.5	9.6	3.6	""	"no"	2010-08-14	14Aug2010	NA	NA	NA	NA	31.5	3.6
2010	8	15	NA	9.6	33.9	10.9	3.4	""	"no"	2010-08-15	15Aug2010	NA	NA	NA	NA	33.9	3.4
2010	8	16	NA	10.9	32.8	11.9	7.4	""	"no"	2010-08-16	16Aug2010	NA	NA	NA	NA	32.8	7.4
2010	8	17	NA	11.9	31	12.5	15.7	""	"no"	2010-08-17	17Aug2010	NA	NA	NA	NA	31	15.7
2010	8	18	NA	12.5	34	14.2	0.1	""	"no"	2010-08-18	18Aug2010	NA	NA	NA	NA	34	0.1
2010	8	19	NA	14.2	30.5	14.7	12.9	""	"no"	2010-08-19	19Aug2010	NA	NA	NA	NA	30.5	12.9
2010	8	20	NA	14.7	32.1	15.4	6.4	""	"no"	2010-08-20	20Aug2010	NA	NA	NA	NA	32.1	6.4
2010	8	21	NA	15.4	34.6	16.8	3.7	""	"no"	2010-08-21	21Aug2010	NA	NA	NA	NA	34.6	3.7
2010	8	22	NA	0	34.5	1.4	0.1	""	"no"	2010-08-22	22Aug2010	NA	NA	NA	NA	34.5	0.1
2010	8	23	NA	1.4	35	3.3	0	""	"no"	2010-08-23	23Aug2010	NA	NA	NA	NA	35	0
2010	8	24	NA	3.3	35.1	4.7	2.4	""	"no"	2010-08-24	24Aug2010	NA	NA	NA	NA	35.1	2.4
2010	8	25	NA	4.7	33.5	5.6	7.1	""	"no"	2010-08-25	25Aug2010	NA	NA	NA	NA	33.5	7.1
2010	8	26	NA	5.6	33.7	7.1	2.3	""	"no"	2010-08-26	26Aug2010	NA	NA	NA	NA	33.7	2.3
2010	8	27	NA	7.1	35.3	8.3	7.4	""	"no"	2010-08-27	27Aug2010	NA	NA	NA	NA	35.3	7.4
2010	8	28	NA	8.3	35.1	9.5	0.4	""	"no"	2010-08-28	28Aug2010	NA	NA	NA	NA	35.1	0.4
2010	8	29	NA	9.6	35	10.6	4.5	""	"no"	2010-08-29	29Aug2010	NA	NA	NA	NA	35	4.5
2010	8	30	NA	10.6	34.1	12	0.7	""	"no"	2010-08-30	30Aug2010	NA	NA	NA	NA	34.1	0.7
2010	8	31	NA	12.1	NA	NA	0.2	""	"no"	2010-08-31	31Aug2010	NA	NA	NA	NA	NA	0.2
2010	9	1	NA	13.8	35.1	15.6	0	""	"no"	2010-09-01	1Sep2010	NA	NA	NA	NA	35.1	0
2010	9	2	NA	15.7	35.1	17	1	""	"no"	2010-09-02	2Sep2010	NA	NA	NA	NA	35.1	1
2010	9	3	NA	0.1	34.5	2.8	0.2	""	"no"	2010-09-03	3Sep2010	NA	NA	NA	NA	34.5	0.2
2010	9	4	NA	2.9	34.5	6.5	7.5	""	"no"	2010-09-04	4Sep2010	NA	NA	NA	NA	34.5	7.5
2010	9	5	NA	6.7	34	8	13.6	""	"no"	2010-09-05	5Sep2010	NA	NA	NA	NA	34	13.6
2010	9	6	NA	8.1	34.2	10	0	""	"no"	2010-09-06	6Sep2010	NA	NA	NA	NA	34.2	0
2010	9	7	NA	10	35.1	12.1	0	""	"no"	2010-09-07	7Sep2010	NA	NA	NA	NA	35.1	0
2010	9	8	NA	12.1	33.8	14.3	0	""	"no"	2010-09-08	8Sep2010	NA	NA	NA	NA	33.8	0
2010	9	9	NA	14.3	NA	NA	0	""	"no"	2010-09-09	9Sep2010	NA	NA	NA	NA	NA	0
2010	9	10	NA	15.8	35.1	16.7	0.1	""	"no"	2010-09-10	10Sep2010	NA	NA	NA	NA	35.1	0.1
2010	9	11	NA	0.2	35	2	0	""	"no"	2010-09-11	11Sep2010	NA	NA	NA	NA	35	0
2010	9	12	NA	2.1	36	4.3	0	""	"no"	2010-09-12	12Sep2010	NA	NA	NA	NA	36	0
2010	9	13	NA	4.4	36.5	6.7	0	""	"no"	2010-09-13	13Sep2010	NA	NA	NA	NA	36.5	0
2010	9	14	NA	7	35.5	9.4	0.2	""	"no"	2010-09-14	14Sep2010	NA	NA	NA	NA	35.5	0.2
2010	9	15	NA	9.6	35.4	11.7	0	""	"no"	2010-09-15	15Sep2010	NA	NA	NA	NA	35.4	0
2010	9	16	NA	12.1	36	NA	0	""	"no"	2010-09-16	16Sep2010	NA	NA	NA	NA	36	0
2010	9	17	NA	1	36	3.5	0	""	"no"	2010-09-17	17Sep2010	NA	NA	NA	NA	36	0
2010	9	18	NA	3.6	32.4	4.6	0.7	""	"no"	2010-09-18	18Sep2010	NA	NA	NA	NA	32.4	0.7
2010	9	19	NA	4.7	35.5	6.2	28.4	""	"no"	2010-09-19	19Sep2010	NA	NA	NA	NA	35.5	28.4
2010	9	20	NA	6.3	35.5	8	16.5	""	"no"	2010-09-20	20Sep2010	NA	NA	NA	NA	35.5	16.5
2010	9	21	NA	8	35.5	9.7	0.1	""	"no"	2010-09-21	21Sep2010	NA	NA	NA	NA	35.5	0.1
2010	9	22	NA	9.8	35.4	11.3	3.5	""	"no"	2010-09-22	22Sep2010	NA	NA	NA	NA	35.4	3.5
2010	9	23	NA	11.4	35.5	13.2	0	""	"no"	2010-09-23	23Sep2010	NA	NA	NA	NA	35.5	0
2010	9	24	NA	13.5	34.6	14.9	3.4	""	"no"	2010-09-24	24Sep2010	NA	NA	NA	NA	34.6	3.4
2010	9	25	NA	15.1	34.5	0	0	""	"no"	2010-09-25	25Sep2010	NA	NA	NA	NA	34.5	0
2010	9	26	NA	0.1	33.5	1.8	0.1	""	"no"	2010-09-26	26Sep2010	NA	NA	NA	NA	33.5	0.1
2010	9	27	NA	1.9	34.1	3.4	9.4	""	"no"	2010-09-27	27Sep2010	NA	NA	NA	NA	34.1	9.4
2010	9	28	NA	3.4	36.7	5.4	6.4	""	"no"	2010-09-28	28Sep2010	NA	NA	NA	NA	36.7	6.4
2010	9	29	NA	5.4	36	6.7	7.2	""	"no"	2010-09-29	29Sep2010	NA	NA	NA	NA	36	7.2
2010	9	30	NA	6.7	34.6	8.6	0.2	""	"no"	2010-09-30	30Sep2010	NA	NA	NA	NA	34.6	0.2
2010	10	1	NA	8.7	34.7	11.7	0	""	"no"	2010-10-01	1Oct2010	NA	NA	NA	NA	34.7	0
2010	10	2	NA	11.8	35	14	0.1	""	"no"	2010-10-02	2Oct2010	NA	NA	NA	NA	35	0.1
2010	10	3	NA	14	35.5	16.5	0.1	""	"no"	2010-10-03	3Oct2010	NA	NA	NA	NA	35.5	0.1
2010	10	4	NA	16.5	36.2	2.3	0	""	"no"	2010-10-04	4Oct2010	NA	NA	NA	NA	36.2	0
2010	10	5	NA	3	35	5.7	0	""	"no"	2010-10-05	5Oct2010	NA	NA	NA	NA	35	0
2010	10	6	NA	5.9	36.2	8.1	0	""	"no"	2010-10-06	6Oct2010	NA	NA	NA	NA	36.2	0
2010	10	7	NA	8.2	34.4	9.4	0.7	""	"no"	2010-10-07	7Oct2010	NA	NA	NA	NA	34.4	0.7
2010	10	8	NA	9.5	35.7	11.5	0.1	""	"no"	2010-10-08	8Oct2010	NA	NA	NA	NA	35.7	0.1
2010	10	9	NA	11.7	35.3	13.6	1.6	""	"no"	2010-10-09	9Oct2010	NA	NA	NA	NA	35.3	1.6
2010	10	10	NA	13.6	36.4	15.4	3.7	""	"no"	2010-10-10	10Oct2010	NA	NA	NA	NA	36.4	3.7
2010	10	11	NA	0	36	1.3	10.1	""	"no"	2010-10-11	11Oct2010	NA	NA	NA	NA	36	10.1
2010	10	12	NA	1.4	35.6	2.7	3.4	""	"no"	2010-10-12	12Oct2010	NA	NA	NA	NA	35.6	3.4
2010	10	13	NA	2.7	34.8	4.6	0.2	""	"no"	2010-10-13	13Oct2010	NA	NA	NA	NA	34.8	0.2
2010	10	14	NA	4.7	35.7	6.6	0.1	""	"no"	2010-10-14	14Oct2010	NA	NA	NA	NA	35.7	0.1
2010	10	15	NA	6.7	37	8.9	0	""	"no"	2010-10-15	15Oct2010	NA	NA	NA	NA	37	0
2010	10	16	NA	9	36.4	11.5	0	""	"no"	2010-10-16	16Oct2010	NA	NA	NA	NA	36.4	0
2010	10	17	NA	11.5	35.6	13.5	36.1	""	"no"	2010-10-17	17Oct2010	NA	NA	NA	NA	35.6	36.1
2010	10	18	NA	13.5	36.5	NA	0.1	""	"no"	2010-10-18	18Oct2010	NA	NA	NA	NA	36.5	0.1
2010	10	19	NA	NA	36.5	NA	0	""	"no"	2010-10-19	19Oct2010	NA	NA	NA	NA	36.5	0
2010	10	20	NA	NA	36.5	NA	0	""	"no"	2010-10-20	20Oct2010	NA	NA	NA	NA	36.5	0
2010	10	21	NA	NA	36.5	NA	0	""	"no"	2010-10-21	21Oct2010	NA	NA	NA	NA	36.5	0
2010	10	22	NA	NA	36.5	NA	0	""	"no"	2010-10-22	22Oct2010	NA	NA	NA	NA	36.5	0
2010	10	23	NA	NA	36.5	NA	0	""	"no"	2010-10-23	23Oct2010	NA	NA	NA	NA	36.5	0
2010	10	24	NA	NA	36.5	NA	0	""	"no"	2010-10-24	24Oct2010	NA	NA	NA	NA	36.5	0
2010	10	25	NA	NA	36.5	NA	0	""	"no"	2010-10-25	25Oct2010	NA	NA	NA	NA	36.5	0
2010	10	26	NA	NA	36.5	NA	0	""	"no"	2010-10-26	26Oct2010	NA	NA	NA	NA	36.5	0
2010	10	27	NA	NA	36.5	NA	11.1	"pluie et temperatures accumulées"	"no"	2010-10-27	27Oct2010	NA	NA	NA	NA	36.5	11.1
2010	10	28	NA	0.1	NA	NA	0.2	""	"no"	2010-10-28	28Oct2010	NA	NA	NA	NA	NA	0.2
2010	10	29	NA	NA	36.7	2.9	0.1	""	"no"	2010-10-29	29Oct2010	NA	NA	NA	NA	36.7	0.1
2010	10	30	NA	3	34.5	4.9	0.3	""	"no"	2010-10-30	30Oct2010	NA	NA	NA	NA	34.5	0.3
2010	10	31	NA	5	35.6	7.3	0.1	""	"no"	2010-10-31	31Oct2010	NA	NA	NA	NA	35.6	0.1
2010	12	1	NA	1.5	33.2	3	0.1	""	"no"	2010-12-01	1Dec2010	NA	NA	NA	NA	33.2	0.1
2010	12	2	NA	3.2	33	4.6	0.1	""	"no"	2010-12-02	2Dec2010	NA	NA	NA	NA	33	0.1
2010	12	3	NA	4.7	33.9	5.5	14.7	""	"no"	2010-12-03	3Dec2010	NA	NA	NA	NA	33.9	14.7
2010	12	4	NA	5.5	30	6.3	3.6	""	"no"	2010-12-04	4Dec2010	NA	NA	NA	NA	30	3.6
2010	12	5	NA	6.3	32.1	6.9	37	""	"no"	2010-12-05	5Dec2010	NA	NA	NA	NA	32.1	37
2010	12	6	NA	6.9	31.5	7.3	7.3	""	"no"	2010-12-06	6Dec2010	NA	NA	NA	NA	31.5	7.3
2010	12	7	NA	7.3	31.7	8	5.7	""	"no"	2010-12-07	7Dec2010	NA	NA	NA	NA	31.7	5.7
2010	12	8	NA	8.1	34.8	8.8	0.4	""	"no"	2010-12-08	8Dec2010	NA	NA	NA	NA	34.8	0.4
2010	12	9	NA	8.8	34.1	9.8	3.6	""	"no"	2010-12-09	9Dec2010	NA	NA	NA	NA	34.1	3.6
2010	12	10	NA	9.8	31.6	10.3	11.7	""	"no"	2010-12-10	10Dec2010	NA	NA	NA	NA	31.6	11.7
2010	12	11	NA	10.3	31.7	10.6	36.3	""	"no"	2010-12-11	11Dec2010	NA	NA	NA	NA	31.7	36.3
2010	12	12	NA	10.6	33.3	11.4	2.6	""	"no"	2010-12-12	12Dec2010	NA	NA	NA	NA	33.3	2.6
2010	12	13	NA	11.4	30.9	11.8	13.6	""	"no"	2010-12-13	13Dec2010	NA	NA	NA	NA	30.9	13.6
2010	12	14	NA	11.8	NA	NA	NA	""	"no"	2010-12-14	14Dec2010	NA	NA	NA	NA	NA	NA
2010	12	15	NA	NA	NA	NA	NA	""	"no"	2010-12-15	15Dec2010	NA	NA	NA	NA	NA	NA
2010	12	16	NA	NA	NA	NA	NA	""	"no"	2010-12-16	16Dec2010	NA	NA	NA	NA	NA	NA
2010	12	17	NA	NA	NA	NA	NA	""	"no"	2010-12-17	17Dec2010	NA	NA	NA	NA	NA	NA
2010	12	18	NA	NA	NA	NA	NA	""	"no"	2010-12-18	18Dec2010	NA	NA	NA	NA	NA	NA
2010	12	19	NA	NA	NA	NA	NA	""	"no"	2010-12-19	19Dec2010	NA	NA	NA	NA	NA	NA
2010	12	20	NA	NA	NA	NA	NA	""	"no"	2010-12-20	20Dec2010	NA	NA	NA	NA	NA	NA
2010	12	21	NA	NA	NA	NA	NA	""	"no"	2010-12-21	21Dec2010	NA	NA	NA	NA	NA	NA
2010	12	22	NA	NA	NA	NA	NA	""	"no"	2010-12-22	22Dec2010	NA	NA	NA	NA	NA	NA
2010	12	23	NA	NA	NA	NA	NA	""	"no"	2010-12-23	23Dec2010	NA	NA	NA	NA	NA	NA
2010	12	24	NA	NA	NA	NA	NA	""	"no"	2010-12-24	24Dec2010	NA	NA	NA	NA	NA	NA
2010	12	25	NA	NA	NA	NA	NA	""	"no"	2010-12-25	25Dec2010	NA	NA	NA	NA	NA	NA
2010	12	26	NA	NA	NA	NA	NA	""	"no"	2010-12-26	26Dec2010	NA	NA	NA	NA	NA	NA
2010	12	27	NA	NA	NA	NA	NA	""	"no"	2010-12-27	27Dec2010	NA	NA	NA	NA	NA	NA
2010	12	28	NA	NA	NA	NA	NA	""	"no"	2010-12-28	28Dec2010	NA	NA	NA	NA	NA	NA
2010	12	29	NA	NA	NA	NA	NA	""	"no"	2010-12-29	29Dec2010	NA	NA	NA	NA	NA	NA
2010	12	30	NA	NA	NA	NA	NA	""	"no"	2010-12-30	30Dec2010	NA	NA	NA	NA	NA	NA
2010	12	31	NA	NA	NA	NA	NA	""	"no"	2010-12-31	31Dec2010	NA	NA	NA	NA	NA	NA
2011	1	1	NA	NA	NA	NA	NA	""	"no"	2011-01-01	1Jan2011	NA	NA	NA	NA	NA	NA
2011	1	2	NA	NA	NA	NA	NA	""	"no"	2011-01-02	2Jan2011	NA	NA	NA	NA	NA	NA
2011	1	3	NA	NA	NA	NA	NA	""	"no"	2011-01-03	3Jan2011	NA	NA	NA	NA	NA	NA
2011	1	4	NA	NA	NA	NA	NA	""	"no"	2011-01-04	4Jan2011	NA	NA	NA	NA	NA	NA
2011	1	5	NA	NA	NA	NA	NA	""	"no"	2011-01-05	5Jan2011	NA	NA	NA	NA	NA	NA
2011	1	6	NA	NA	NA	NA	NA	""	"no"	2011-01-06	6Jan2011	NA	NA	NA	NA	NA	NA
2011	1	7	NA	NA	NA	NA	NA	""	"no"	2011-01-07	7Jan2011	NA	NA	NA	NA	NA	NA
2011	1	8	NA	NA	NA	NA	NA	""	"no"	2011-01-08	8Jan2011	NA	NA	NA	NA	NA	NA
2011	1	9	NA	NA	NA	NA	NA	""	"no"	2011-01-09	9Jan2011	NA	NA	NA	NA	NA	NA
2011	1	10	NA	NA	NA	NA	NA	""	"no"	2011-01-10	10Jan2011	NA	NA	NA	NA	NA	NA
2011	1	11	NA	NA	NA	NA	NA	""	"no"	2011-01-11	11Jan2011	NA	NA	NA	NA	NA	NA
2011	1	12	NA	NA	NA	NA	NA	""	"no"	2011-01-12	12Jan2011	NA	NA	NA	NA	NA	NA
2011	1	13	NA	NA	NA	NA	NA	""	"no"	2011-01-13	13Jan2011	NA	NA	NA	NA	NA	NA
2011	1	14	NA	NA	NA	NA	NA	""	"no"	2011-01-14	14Jan2011	NA	NA	NA	NA	NA	NA
2011	1	15	NA	NA	NA	NA	NA	""	"no"	2011-01-15	15Jan2011	NA	NA	NA	NA	NA	NA
2011	1	16	NA	NA	NA	NA	NA	""	"no"	2011-01-16	16Jan2011	NA	NA	NA	NA	NA	NA
2011	1	17	NA	NA	NA	NA	NA	""	"no"	2011-01-17	17Jan2011	NA	NA	NA	NA	NA	NA
2011	1	18	NA	NA	NA	NA	NA	""	"no"	2011-01-18	18Jan2011	NA	NA	NA	NA	NA	NA
2011	1	19	NA	NA	NA	NA	NA	""	"no"	2011-01-19	19Jan2011	NA	NA	NA	NA	NA	NA
2011	1	20	NA	NA	NA	NA	NA	""	"no"	2011-01-20	20Jan2011	NA	NA	NA	NA	NA	NA
2011	1	21	NA	NA	NA	NA	NA	""	"no"	2011-01-21	21Jan2011	NA	NA	NA	NA	NA	NA
2011	1	22	NA	NA	NA	NA	NA	""	"no"	2011-01-22	22Jan2011	NA	NA	NA	NA	NA	NA
2011	1	23	NA	NA	NA	NA	NA	""	"no"	2011-01-23	23Jan2011	NA	NA	NA	NA	NA	NA
2011	1	24	NA	NA	NA	NA	NA	""	"no"	2011-01-24	24Jan2011	NA	NA	NA	NA	NA	NA
2011	1	25	NA	NA	NA	NA	NA	""	"no"	2011-01-25	25Jan2011	NA	NA	NA	NA	NA	NA
2011	1	26	NA	NA	NA	NA	NA	""	"no"	2011-01-26	26Jan2011	NA	NA	NA	NA	NA	NA
2011	1	27	NA	NA	NA	NA	NA	""	"no"	2011-01-27	27Jan2011	NA	NA	NA	NA	NA	NA
2011	1	28	NA	NA	NA	NA	NA	""	"no"	2011-01-28	28Jan2011	NA	NA	NA	NA	NA	NA
2011	1	29	NA	NA	NA	NA	NA	""	"no"	2011-01-29	29Jan2011	NA	NA	NA	NA	NA	NA
2011	1	30	NA	NA	NA	NA	NA	""	"no"	2011-01-30	30Jan2011	NA	NA	NA	NA	NA	NA
2011	1	31	NA	NA	NA	NA	NA	""	"no"	2011-01-31	31Jan2011	NA	NA	NA	NA	NA	NA
2011	2	1	NA	1.7	28.7	2.1	13.4	""	"no"	2011-02-01	1Feb2011	NA	NA	NA	NA	28.7	13.4
2011	2	2	NA	2.2	29.1	2.6	4.9	""	"no"	2011-02-02	2Feb2011	NA	NA	NA	NA	29.1	4.9
2011	2	3	NA	2.6	30.6	3.3	4.3	""	"no"	2011-02-03	3Feb2011	NA	NA	NA	NA	30.6	4.3
2011	2	4	NA	3.4	31.5	3.9	27.3	""	"no"	2011-02-04	4Feb2011	NA	NA	NA	NA	31.5	27.3
2011	2	5	NA	3.9	27.5	4.2	8.5	""	"no"	2011-02-05	5Feb2011	NA	NA	NA	NA	27.5	8.5
2011	2	6	NA	4.2	29.5	4.7	15.7	""	"no"	2011-02-06	6Feb2011	NA	NA	NA	NA	29.5	15.7
2011	2	7	NA	4.7	31.3	5.2	8.1	""	"no"	2011-02-07	7Feb2011	NA	NA	NA	NA	31.3	8.1
2011	2	8	NA	5.2	26.5	5.6	8.5	""	"no"	2011-02-08	8Feb2011	NA	NA	NA	NA	26.5	8.5
2011	2	9	NA	5.6	30.3	6	17.8	""	"no"	2011-02-09	9Feb2011	NA	NA	NA	NA	30.3	17.8
2011	2	10	NA	6	30.9	6.6	14.1	""	"no"	2011-02-10	10Feb2011	NA	NA	NA	NA	30.9	14.1
2011	2	11	NA	6.6	25.8	6.8	45.4	""	"no"	2011-02-11	11Feb2011	NA	NA	NA	NA	25.8	45.4
2011	2	12	NA	6.8	29.8	7.3	32	""	"no"	2011-02-12	12Feb2011	NA	NA	NA	NA	29.8	32
2011	2	13	NA	7.3	29.7	7.9	5.8	""	"no"	2011-02-13	13Feb2011	NA	NA	NA	NA	29.7	5.8
2011	2	14	NA	7.9	30.3	8.5	2.1	""	"no"	2011-02-14	14Feb2011	NA	NA	NA	NA	30.3	2.1
2011	2	15	NA	8.5	29.3	9.1	1.3	""	"no"	2011-02-15	15Feb2011	NA	NA	NA	NA	29.3	1.3
2011	2	16	NA	9.1	27.6	9.6	9.3	""	"no"	2011-02-16	16Feb2011	NA	NA	NA	NA	27.6	9.3
2011	2	17	NA	9.6	29.5	10	7.3	""	"no"	2011-02-17	17Feb2011	NA	NA	NA	NA	29.5	7.3
2011	2	18	NA	10	27.5	10.4	12	""	"no"	2011-02-18	18Feb2011	NA	NA	NA	NA	27.5	12
2011	2	19	NA	10.4	32.7	11.7	2.4	""	"no"	2011-02-19	19Feb2011	NA	NA	NA	NA	32.7	2.4
2011	2	20	NA	11.7	31.7	12.4	11	""	"no"	2011-02-20	20Feb2011	NA	NA	NA	NA	31.7	11
2011	2	21	NA	12.4	31.1	12.9	9.9	""	"no"	2011-02-21	21Feb2011	NA	NA	NA	NA	31.1	9.9
2011	2	22	NA	12.9	31.4	13.3	14	""	"no"	2011-02-22	22Feb2011	NA	NA	NA	NA	31.4	14
2011	2	23	NA	13.3	32.6	14.7	2	""	"no"	2011-02-23	23Feb2011	NA	NA	NA	NA	32.6	2
2011	2	24	NA	14.7	32.7	16	0.5	""	"no"	2011-02-24	24Feb2011	NA	NA	NA	NA	32.7	0.5
2011	2	25	NA	0	31.8	1.1	0.1	""	"no"	2011-02-25	25Feb2011	NA	NA	NA	NA	31.8	0.1
2011	2	26	NA	1.1	33.3	3.1	0.1	""	"no"	2011-02-26	26Feb2011	NA	NA	NA	NA	33.3	0.1
2011	2	27	NA	3.1	32.6	5.5	0	""	"no"	2011-02-27	27Feb2011	NA	NA	NA	NA	32.6	0
2011	2	28	NA	5.5	33.5	7.5	0	""	"no"	2011-02-28	28Feb2011	NA	NA	NA	NA	33.5	0
2011	3	1	NA	7.7	33	9.1	4.8	""	"no"	2011-03-01	1Mar2011	NA	NA	NA	NA	33	4.8
2011	3	2	NA	9.4	33.5	10.9	0	""	"no"	2011-03-02	2Mar2011	NA	NA	NA	NA	33.5	0
2011	3	3	NA	11.1	26.5	11.6	47.4	""	"no"	2011-03-03	3Mar2011	NA	NA	NA	NA	26.5	47.4
2011	3	4	NA	11.6	30	12	29	""	"no"	2011-03-04	4Mar2011	NA	NA	NA	NA	30	29
2011	3	5	NA	12.1	25.1	12.2	16.6	""	"no"	2011-03-05	5Mar2011	NA	NA	NA	NA	25.1	16.6
2011	3	6	NA	12.2	29.5	12.5	25.8	""	"no"	2011-03-06	6Mar2011	NA	NA	NA	NA	29.5	25.8
2011	3	7	NA	12.6	28	12.7	10.7	""	"no"	2011-03-07	7Mar2011	NA	NA	NA	NA	28	10.7
2011	3	8	NA	12.8	31.5	13.1	18.2	""	"no"	2011-03-08	8Mar2011	NA	NA	NA	NA	31.5	18.2
2011	3	9	NA	13.2	31	13.5	22	""	"no"	2011-03-09	9Mar2011	NA	NA	NA	NA	31	22
2011	3	10	NA	13.6	28.5	13.8	17.1	""	"no"	2011-03-10	10Mar2011	NA	NA	NA	NA	28.5	17.1
2011	3	11	NA	13.9	28.5	13.9	10.7	""	"no"	2011-03-11	11Mar2011	NA	NA	NA	NA	28.5	10.7
2011	3	12	NA	3.3	27.5	3.5	33.5	""	"no"	2011-03-12	12Mar2011	NA	NA	NA	NA	27.5	33.5
2011	3	13	NA	3.6	27.5	3.7	12.9	""	"no"	2011-03-13	13Mar2011	NA	NA	NA	NA	27.5	12.9
2011	3	14	NA	3.8	34.5	5.1	1.8	""	"no"	2011-03-14	14Mar2011	NA	NA	NA	NA	34.5	1.8
2011	3	15	NA	5.7	30.5	6.1	5.7	""	"no"	2011-03-15	15Mar2011	NA	NA	NA	NA	30.5	5.7
2011	3	16	NA	6.1	25.5	6.2	19.2	""	"no"	2011-03-16	16Mar2011	NA	NA	NA	NA	25.5	19.2
2011	3	17	NA	6.3	28.5	6.9	8.5	""	"no"	2011-03-17	17Mar2011	NA	NA	NA	NA	28.5	8.5
2011	3	18	NA	7.1	32.5	8.1	2.2	""	"no"	2011-03-18	18Mar2011	NA	NA	NA	NA	32.5	2.2
2011	3	19	NA	8.1	32	8.9	5.7	""	"no"	2011-03-19	19Mar2011	NA	NA	NA	NA	32	5.7
